學號,不及格學分數,學年學期,修習學分總數,示警類別
848d055942f051e83aedd334fce023fe8726257e5f957983c2c8536bd4d5ca24,"3 ",1041,"3 ",1/3不及格
18636a8dec501ac2d1cd6f1890e8da6617b9ee6e3c8fa8980ab03d09e154d0c6,"1 ",1041,"1 ",1/3不及格
d7c26910182bcdae532498c823c083a5d453c974fe8a6f2634c6e2b84c27789f,"9 ",1041,15,1/2不及格但是為特殊身分
ab3e6efcec3e11fc99948a69f11759e10261d7ed7fa94a2dbc0a583102efce92,12,1041,21,1/2不及格
37fabefa27ee6a02fc87ae4098c5786eec2a2fa6ea22be1feefe3ba8e76b3545,"9 ",1041,18,1/2不及格
54cae838b913962a47a0d3b45620b07f3d896cef1bf2797ae7da8bda1b4cdd97,"2 ",1041,"2 ",1/3不及格
5504a683b5578721e18cfe4d69dd5271a499f98b9539900ff71e7bfae5fac319,16,1041,16,1/2不及格
f726a24481870182421241a4685956d68690277436ee5a4e305e6a482331a1f8,"6 ",1041,12,1/2不及格
226cbfcb93f33e5b186585158fa456046703529e6cf6b21087f8d7ba2ccaca1a,13,1041,18,1/2不及格
47f798449438c261ad77ea0c25938bfe34ac0e6a472e28b16b9033f6a5ebfb62,10,1041,13,2/3不及格
f45f7f9c0a90f8827e7cdf4ac764973da2a7d521e118626dc158237467288b3b,"7 ",1041,10,1/2不及格
b4e65472e389a05ceee2b48f71e80bd2f2adbb6eb101c0a48925275acf5a088d,"9 ",1041,18,1/2不及格
c9c2e9995273468299c06c51f037468713716c93e48ca24ef5c0f0258c9831fc,"6 ",1041,11,1/2不及格
d25b7da42b4a8875e146a9fd598d9f0d49bcdea171146485d77119dcd8dd2901,"6 ",1041,"9 ",1/3不及格
04c151e54f55d29feec8fb22fe705a58aed70e23fceeca3130b2121540ea4818,"9 ",1041,15,1/2不及格
f6f0740e990338ef6dd8b1514ffc78905ac49a73e46984422576d096edd89efa,12,1041,18,2/3不及格
535c14b640e1f64b3c544d97baa7eeacd6fc45a83230356bd95cbb79346c8bec,16,1041,21,1/2不及格
209570b5ad2a034a3c91a6e4b25997ee83604af7cc70ac60bca0e1b0b371d23f,"6 ",1041,"9 ",1/3不及格
4a5e9a243c442d7c673314ac09257d539c4d62c52e7a60fc70d82238c0a3bd02,15,1041,30,1/2不及格但是為特殊身分
a5f07d795ba83f9799aaf16b61d5c065549b5f7e435a2b4604757db014af5dbe,12,1041,22,1/2不及格
6a8e5b054af2fb3205dc16cb65e7d650cd48d315bbd99182489ced0d855b9134,12,1041,22,1/2不及格
94b85d9ea4ceb917ab87379272ac8498fdff3b0cc06377243065561ae7fbff31,"6 ",1041,"9 ",1/3不及格
077f2320a85a1659d3ceb86cfd9d55b4b3dc3fc87faebe03072a04f7cadbaebd,12,1041,23,1/2不及格但是為特殊身分
efc88002ac722646487b895236f10ba83f58cd1f50c536cada2fc927988c56f5,12,1041,23,1/2不及格
d63c113d1b8f0e667f5c6bf2be455f8320c4c4f49f1ad8e666a66aa65a6eab5b,"9 ",1041,"9 ",1/3不及格
616058a92787a88f481042b1d63421db7425b417cb17e0388e5649521f7cd645,18,1041,19,2/3不及格
2e8910c215b3f3e53d9de54def80e325f7da56d271bb6fc169f8be9a659ca561,12,1041,20,1/2不及格
08fcc3c105c90dd3e63532cba03bf43b23083c94dfad5728605b7ab7e6d33408,12,1041,17,1/2不及格
24f69dedec9f883444d42d4d9704dfbc1b97d6e25fbf85cce50d35d5907e6440,10,1041,17,1/2不及格
6bb5d123d8d0cf8f537736d60dda8fdc994fb5084e3cfef80531686832be02a8,11,1041,19,1/2不及格
cf68c70214182a308bb7484a9bbb9b935ed131ab9225a57f50ea05496aad854e,13,1041,16,1/2不及格
be717fc8ccb7e78ad0ba24dd16c4b1e65b50526ff59d5592d982b1334c2ff9e8,10,1041,18,1/2不及格
36c59bcb29fc564bfc0a98aabdb5d0af2ef0b7ad5b1ab188e197a4324f6fe90f,11,1041,19,1/2不及格
3cb993341259af0e2aac3ba2b1a799ac3d23423f972ce586314eda0abe30416f,10,1041,17,1/2不及格
3620a62e475e8bfe5d389dad54c3fa30d386139569664f61ce6459dfcd966eb4,16,1041,20,2/3不及格
a0055e6dd6bbdfb5d687ffe3868e818fd70d3cfb3b9df2c8b5d76456a5847321,"8 ",1041,16,1/2不及格
43cd30ddcdb38056f2413a7e116fd937ce335d4aa4bbc4e04f8e4c1b5c3067b2,18,1041,27,1/2不及格
4010f41b4353fd70d327696a755cd97ca7b8435c064f820cb8493f4d7214683b,"9 ",1041,16,1/2不及格
18e6478894cfc7a942a5407532bfed28c6eeed700cf790fe9dadb602652967a4,10,1041,16,1/2不及格
2466d64b0238302add287dea731ef2d9578200bf98e36d32aeeb0fcd9258e534,16,1041,16,1/2不及格
5c284a6add717b615d64d7cde01ad53dfa271f82893a0fe644679a7c96955228,15,1041,23,1/2不及格
5403df15304b8622a8962e4999b2215915996b5e73684a44651eadcc8593090a,14,1041,16,1/2不及格
b85c781bd11cd11d56a43990297ee81ce8f4b5bb745d0b6ffd51f38a59d8050f,15,1041,22,1/2不及格
f64a98db8497960d0d914872cb8d4819c6df494e31dcba54b2361c3273f31ac8,12,1041,19,1/2不及格
4cdb0e480add056facdb251897a1627781089db831c88ca00b6f53a221cf8620,12,1041,23,1/2不及格
a579e650307d911b2207ec186adb4527aedc4d5e11d9a11707c64f5b7499cbed,18,1041,26,1/2不及格
681bde3ef9c62a336ff2b00e77a1d0afa641bc2328ba9a08d6bae64263fae023,14,1041,26,1/2不及格
e00622f715ece018884bd6403eb84762aefb2b9b37650032137a5ba7e8cf1fdc,12,1041,24,1/2不及格
21f97b3a960527e65acc6f6227b4e6f10d9ee9e6bcf6375671ed86d184434369,15,1041,22,2/3不及格
538050139550b24f6f70fb0598cd2a1e2dc1080c486a61b9aaa82a6b7a2eacd9,12,1041,23,1/2不及格但是為特殊身分
e746348761a917e0a820cc23f2e6361841d7e17b20357755f446baefea66b5c1,12,1041,23,1/2不及格
d87c45c6dd3f2f323a7cfd72a3cec82217e8793dd2807eb063e1eaa9b37babb2,12,1041,21,1/2不及格
45d268fb2e5d54e5cbed8003a3872996b307d0a48f1e41c085a4016c4e0f9d14,12,1041,20,1/2不及格
f277819fc58473438a1b1b0f8e8278f7da783612d53db7a43a42aa5dad3cb0d6,"9 ",1041,17,1/2不及格
ef8ca380e5278b126a0f78d80b437ee390dbca3ec477d25e4e3a1b4affd735d2,13,1041,21,1/2不及格但是為特殊身分
19d9dbc7c51eae498e6be2c817ec3259094fd2e4717b1edb986d388d29740d5a,20,1041,20,1/2不及格
be63771fc81ea628d8e5f08159389836a9043f25c760b50d6d7d65c1c7b80a21,"8 ",1041,16,1/2不及格
8199946f187619ac978ea3b73a629fe1f98fbea800a00c875055e7e71d5fb7de,10,1041,17,1/2不及格
2f610c0f50a0c94bed2c3680c6107b1abb820876c31efe3f7f149d36bd986cde,14,1041,26,1/2不及格但是為特殊身分
21f0585be5b1d153b8ee5623de19eb3916c571ece7626282be48d1fbc9e57b92,"9 ",1041,18,1/2不及格
84a5a792dfbf30cc97212e701bf3e8a9e3e930a1dc3331266e89a8a536cd3ab1,"9 ",1041,18,1/2不及格
bf72f056e514dd225cb3fc62ddd15d645d1643e1413aa856358ae16b7d0ee52c,"9 ",1041,18,1/2不及格
9b16aad706b166eb093827ee462ac557dc984bc2c488b94970e750aa7a533179,11,1041,21,1/2不及格
ad3005071774662b53dbe5170bc8124fe47bec4d37b18de4bcc455d9e167945e,10,1041,18,1/2不及格
17c813cc910929dad1bbc0e2daf5a255ec824bd447ac50b4956df0acb55bd56b,10,1041,16,1/2不及格
4f64d79a009adbc3fbdbc143f34105b12ce824ea0ddc01c896dadb088b2313a5,10,1041,18,1/2不及格
5dcee829a2e9f8fa05f14116a0726095aefa6e6987d3fb3e449cf65d41ee48b5,10,1041,17,1/2不及格
687f3344c822e6ad5b7ea01aff69ba65e7285cc86287660c644b3af8e206d231,10,1041,17,1/2不及格
c35dfd4a8ed0d6d740b21349db04daa934167e686b5be91f5c7fd691cf332490,13,1041,19,1/2不及格
f4dc13fa9988589077a85756d99b399a7090938fd909c1b030fb636fa5a617d3,13,1041,18,1/2不及格
5a448ec7a8a48a5366cbb81f6b8d0885553fe64019bb85f68e96555096338fbb,10,1041,16,1/2不及格
34cf9e9cb887b5f89ae8300272ea067d8d6bb87fce7a7571dd87da90457c54d8,10,1041,18,1/2不及格但是為特殊身分
fe2d0c70fae906b21826bd4aa6ce4ff4ce9ed0c676c07d025dac12c56e87d2eb,16,1041,20,1/2不及格
ddd5b1077da092050e317e72e821f8319a9b7d5de910afd5fc469c387982f800,17,1041,17,1/2不及格
0359e69037f603e322430d6ce53f1b623492b82f86eaaecd8133b8ecb060a12a,16,1041,16,2/3不及格
6cee8356297012006a609cff7beb3018f9fc2af84e426ef6c3d37c244f346826,11,1041,18,1/2不及格
aef047e0f00ac27399cade114240aeb3ce873b8aba27fa9b821ecf852cbb1d6c,"8 ",1041,16,1/2不及格
501de8546d10012bb300e6b55ecada36f09a3d39dd68cf9bec5d97a0abfbc39a,13,1041,18,1/2不及格
07b74fadf6056678605f701562f5d51dde09accfc0e0a27b3de15fb3e012a635,"9 ",1041,18,1/2不及格
feec09b0efbbb6271e745d5d2a96f8c2823584442d43d22143ea2380142dc245,12,1041,18,2/3不及格
f4b7ddfc539c5f7272a8aeb4cacfa32dbbfa87824fb9ee0171cdbc582f78ab35,12,1041,19,1/2不及格但是為特殊身分
8b77edfef5a7cbde2094201e173e0388e56da6073beea03ce22ad22c4544c05e,12,1041,18,2/3不及格
3098cf60e2a17642aa81422511440ab712e7eea028fed1e09da0711aacc1cb64,12,1041,19,1/2不及格但是為特殊身分
97d4ac32b58c6eb449f5976bb7af0d9ade560472bf633d1153d75216eeab2c47,14,1041,22,1/2不及格
efe958d0967ca89748b98bde7e58465c74516f71ab642d40a4af0ef1e1b530fe,12,1041,19,1/2不及格
1240e0a7ee078fe6f6e04a23dc0b5d37ac6b67ed952e8c48ab5eadad0cf7d921,14,1041,18,1/2不及格
6e9059b1a99470be63994b3f70c6dd847b0f21320e243a9263ec27d81b3c1d4e,10,1041,18,1/2不及格
3f5a324e968c34f44fe0bcc51c8f70d92f4c828f4595ce8cb42950a97d2caf8e,12,1041,19,1/2不及格
a3a5de1a630a2fd30c824c9cf3b926d3859740a17dd465ebf8d43ce9cadff4d4,11,1041,17,1/2不及格
bb02353bc52d7efd9eff56bb7ffea1138b5d2f72741431c901e6abae5b0d126f,"8 ",1041,16,1/2不及格
695e60ca4ffe5a7e51eff8153bfaac6bc67ab97d04bc90ad2e5b9025e77fef22,"9 ",1041,18,1/2不及格
471e44a62746361a85e463b647df8de4c88476bc3467bf6094a081c466fc1785,12,1041,20,1/2不及格
011d7376bbbe6e65aa495313916cc2778aed9bc093ab4224d429b719fbb0e468,11,1041,21,1/2不及格但是為特殊身分
39de9072e223e8fe0c53422d9d167f83f994eebda33a41c0cc6d8accd335025f,12,1041,22,1/2不及格
10255034615f839d047a7daa16bed89f96e070726d74f26dcf27ef9f599a4f18,15,1041,19,1/2不及格
e02e97078c7f50f00c66e10411ee57a073ed991f5d8e3989d3b5f0baa567a52b,12,1041,19,1/2不及格
676b64502544470fcc5886eb60e729a5b67538ffa0fa8e5d4a2796c8d971a8f0,12,1041,21,1/2不及格
b1de8f96f277a811c379168f2710f076d91f35c4dc7ee44ee993faebc7ab7b70,12,1041,21,1/2不及格
aef28b1126a959ce1335568e54b51227c49c845c4241b6a708f6cef4b146b081,"9 ",1041,18,1/2不及格
2a66e2b2b140b8b3506e08c5ef1d443b022f2d5329bd5ad4b485a08e21af8c4a,"9 ",1041,17,1/2不及格
9feaefba062d26cfde92a8e02971d1ffd87e14975fb0920aada9d62e6c22bbce,13,1041,20,1/2不及格
628b03af7709f998bffc4c7ec3230cdc3ccf5a9d6f1935f3551f5380249eb5f3,11,1041,19,1/2不及格
cd0ffed68177a38e17e294154c0a8a1efc925ddf75be1a21fc5cb019195a4b4e,"9 ",1041,16,1/2不及格
a3dbe6d5203995a7bddf4f6e66b5283ed889574a0004464ddc0b6d79e1743dcb,"9 ",1041,18,1/2不及格但是為特殊身分
51e53c551d51afa70253665dd9e06608f5ef3fc8dbb0ec73da22c53ce153575f,21,1041,26,1/2不及格
39e94ccae4268d811811b12f58115cbd92639b120329e9a13cb500f2da58e35e,12,1041,18,1/2不及格
03efcf9f391122c456710e447a00d61179187712bb1fa9cd9afff4dee90ac67f,"9 ",1041,18,1/2不及格
a4a46933078281e880a87ee1470a46fec5289f9d5dabddaab74773e86135a9f1,14,1041,16,2/3不及格
f59b3190093dc545df250ba4c6e4bf739ca5a45da74a59e6ed25b7c2a6a2f273,12,1041,18,1/2不及格
3c54ec17c391facfbf49a108640ebc8d1bfe4f4113db082ac8da117fd098e91e,11,1041,21,1/2不及格
c9e034f2c338426a0aee0aa49bcc77b79bdba11a076ff821499bdf71ac261571,"9 ",1041,18,1/2不及格但是為特殊身分
792ceedfd8fecf0e5b9c37bd55ba1d93991c045a3997d8d6e3c0c4caa1588725,15,1041,19,1/2不及格
60548eec7e27d54299ebdb386dfde512719dfb624a82f640d3ba46629f74a862,"9 ",1041,17,1/2不及格
ff68ce0de816021f86f0321337ffb175b905310a24e27800c9e2294babb7d552,12,1041,20,1/2不及格但是為特殊身分
6d981740c170aed19ba32ff310c6344156c7359c2ff1fde87a397592ca6b1afe,11,1041,18,1/2不及格
ef9e43f1de29a13319a1f474019a0c928770c52f270050a14591cc3f67741efb,15,1041,19,1/2不及格
f3ff33d33d70961a13a96a31d69a4b1875b2aefcb4eb6c198d07dc199f2be381,16,1041,17,1/2不及格
90cc5d49a67a43432d1ace7ed8ac312e7a3021ef87b47b8cf2b43eb1d912ded0,"9 ",1041,17,1/2不及格但是為特殊身分
440b3815f00281978236a339dea90a32936c69777b7c296eec800feb4d93c84a,12,1041,20,1/2不及格
912f3517a451024d92a3379c2a3a5d39de197bc29aa1928b824cafebf08accdf,12,1041,19,1/2不及格
a100fac0b13e07d620773819fb3133fac6fdc2ec0c37512e80f29f33733c82a7,11,1041,22,1/2不及格
d38ef6af109873b300d29044df50b3d710ed22ebb442453b7d9d0155af68fca8,16,1041,23,1/2不及格
99c35e4c24d1d937a9f5a3359d7235ae4fc029340085ca0f35173742ed81d982,12,1041,18,1/2不及格
0e83f5770d1efef5f94d451838db1b653e40184a6dea47852ef7e9bd98abd82d,"9 ",1041,17,1/2不及格
72efb3132f42af790576ca9232d0747809487847cdcdbecb0fbb612a441d7d50,"9 ",1041,18,1/2不及格
aad207f77cc97d4e70644da92f9d9e173c575a7642a1bb359b9b9de8ff2d02b4,12,1041,20,1/2不及格
c8b1ebc0aeb1d668ecb0edcbf96e2c6e1d6c2e595a177c8a5f1914b0fd708b68,14,1041,16,1/2不及格
2509ca0f1829fd7de7ed51714c711bea3cb39342d8dbc3856beeb8a53c49016e,15,1041,17,2/3不及格
6abbb4e6a4bb1093b6a15cf02752f316496d502965f556b206435d63a8f356f0,12,1041,16,1/2不及格
ee208e2c32f4162f00282ff295ed05fdab5b79045233c9308576a1507cf9b17d,14,1041,22,1/2不及格
3d9fd620d5c795c748c4f699ed0c54c688c7392321d34ad9bd4733f822a28b87,13,1041,22,1/2不及格
c317f03662299246a2e3c6b6c78fd13865abf0fdbc59dad5be10f5682e0e1677,12,1041,24,1/2不及格但是為特殊身分
fe5ee4ab893cb9945847388f46e8cef82bff15d1fc7338b5b01a045efd6f90ee,"8 ",1041,16,1/2不及格
dafc9de657798f0c46b4b9dd9fd1575bb8aec0e528bcd27e07a860a6495e22ad,12,1041,20,1/2不及格
7f0432d9eb4649d3345d2bb2fa7d9f0de231e72653dcd434ce95b2ce3b8d9c70,19,1041,21,1/2不及格
b5f570ca890563140a1564c3e323c38420bb54a805199013b4f09f8b878009e7,10,1041,19,1/2不及格
45eb87461b38a520fee64befd4647faf778601b08c01cb877136847575a794e3,12,1041,17,1/2不及格
87490d1004926ce0e9249b7ae568eb9869eccb39939902664074e73b336f4ba2,14,1041,21,1/2不及格
2e53da6228b5bc628c32f6e64c14b66c08f608b3fe700d4da407fd5ee8fa07fc,11,1041,18,1/2不及格但是為特殊身分
feaceee6ec384d2d7b0c0ae45d6819b298e011077eedabe5c2413bdaf727ad82,14,1041,19,2/3不及格
6d0fb5a61a5943e6c82e3762adbefeed45d77d5b3d73e92067d31f0859ec3dc6,15,1041,21,1/2不及格
0ba1c2138a6547f4a48e947f3bed98d275164b983707616175cf804d7897ae49,12,1041,23,1/2不及格
1bb6800f1fc1a8c8ab18dda7056abbab1bbe9c8573c9671d40a57ca47584be5a,10,1041,20,1/2不及格
5275cfc3e1965cf8f1a5fbf4746beb83423f0f74b1725eafbe1ebad8d0518f80,10,1041,19,1/2不及格
9d1aa43b1650e7fd5c92a8ae6ec12a8014cfd18284489eb9725820f8c40c0366,11,1041,16,1/2不及格
107a45e9c72223c0ff13ca40e4a998d36f1c7732387b80fdd65776d2efb3f124,10,1041,19,1/2不及格
b9910973f48b23ad45d98855c8e03f7fd2e9580979a16826372feef53014d5a9,"9 ",1041,17,1/2不及格
19d8c0447725d7881a533d7e72094693cc99c2be96996af5106852de3d253c93,15,1041,17,1/2不及格
880fff333c1be63486f10f79e5427c7e41b1dea435c792775e78ce873bd89509,14,1041,21,1/2不及格
433b93082efb07ca5de0e1d448d1db5970829a029d739638b3b903438a0ec59e,12,1041,20,1/2不及格但是為特殊身分
9dd70f7b32624326af1da534ad7cc5f14e4489ef333de934056917bd85238058,12,1041,18,1/2不及格
9322f4c393c2af5fda5f9daec791f7337d4f1b55ca6384129df39c11ddc6d0b9,"9 ",1041,18,1/2不及格
27841940d2ad90823bbddc1adee9ef1133c442eb44238cb1d30ab0273c251401,12,1041,20,1/2不及格
1e953466e319b51d021ef4924c314aa4c2fb5c8c7ddbae7b9fc7a52b285c0774,"9 ",1041,18,1/2不及格
0e3dd7e89cc78c0c0a74cf3f489da100b75b916b5c6ae81d0404ca357e023d59,14,1041,19,1/2不及格
dce3b136dbd1949f7b3e34268b0022882b18e2a900c33eab7cd5081e7674045c,12,1041,19,1/2不及格
ab7d1c88f275531d4f2c3d27da023fe93ce6e494e0fb9a7c99c740df00fa66c7,12,1041,22,1/2不及格但是為特殊身分
7374eec421a5d838fd8290342b89a4bd6875578354a9a92839c8e458d8b1df17,16,1041,21,1/2不及格
49bb6f1882a5d8b2c6cc350d769e4eaabb6de2cd48b31ce91ec7527263ba0cfb,11,1041,21,1/2不及格
cd6e46a9e9bca87ccdc6b6d06a7b89947be8a84d77da74132f4e888751788ea6,12,1041,19,1/2不及格但是為特殊身分
befa5a572918ee086e40af8b924668dad4f30cd7107a9742e7927df9ed861db1,21,1041,21,1/2不及格
b9b467bf2b88edd5888cdc050bd4cdef24038641534fd150489e7215597eba56,16,1041,21,1/2不及格
48b3976b8b13d7901da8d740b8e12ad874c07b303be87784ab06136e1be3f14f,10,1041,18,1/2不及格
37e33e0ef97423d1ca260e96ec34ef5b7eee1017a46ce6d487e6be6d51d2d623,"9 ",1041,16,1/2不及格
268cec9f32be7c33575651126d930ca889b0dc6cd42f83901e4aae255c25f45b,13,1041,20,1/2不及格
cc089afaed6350135b8220c3c15e66f8324906c93415a8d9fe243fd7ff14a922,13,1041,25,1/2不及格但是為特殊身分
69c3fa5277565038aeab03c8e289bcdd5b170c712272f279bbf409f6c0af9242,17,1041,21,1/2不及格
1c7b94289b78d24e5bb36c38c53300f55b17d4d2a68a4efca8ce5d135d7f1117,12,1041,23,1/2不及格但是為特殊身分
c557db326b6861f5f4c524a821b0b5cab8ef6d1850d1cc35264ec2d2d836d893,14,1041,23,1/2不及格
c14fe5304795160d4c4b87cd5d6e805594604749cc87632cf8bf0923819dd7aa,13,1041,21,1/2不及格
5c6a5c1bed66d9cdf53320a3baf732a7be09e5d6af50d856333397f7bec3d9d2,19,1041,24,1/2不及格
8f9f27d038cd6ba03ea270b247fb9ab2cbf3f230f47f450fc00992605a998a76,12,1041,21,1/2不及格但是為特殊身分
194cdea3c00612fe894a58daca4bacba1c396cd43b7b8b51665991b2eef2d35d,10,1041,20,1/2不及格
1347eaee12b6db213e87fd2abb37fd000b623484cf058265f3a3aedc11af796d,"9 ",1041,16,1/2不及格但是為特殊身分
48856e278e8bf1566418bd362b572d416d3a7f98f472a30494f27b23d30c013f,12,1041,18,1/2不及格
49cc6d3030c102863c533ed4688275b8fcca0272f13b815df22a9c685f0ae59f,11,1041,18,1/2不及格
f74a8e0387227da1ea130099b1b9f2c732abe6b1c8ca898b9c35c1c8155a4612,"9 ",1041,16,1/2不及格
5e95c6f1325c971a5227e3d23efa89c54da66caa5ae816befcf8cb1c7bd08110,10,1041,18,1/2不及格但是為特殊身分
56bc6aa49f60cd7a8f02f1998737fd64d9433989e2acf95a736374467c0cac53,"9 ",1041,17,1/2不及格但是為特殊身分
2f0583a8c3cf67d6cced69a129246edbc25e88fe163f8342f9a0ed00d0f771e3,"6 ",1041,"9 ",1/3不及格
c7fcb6a4a2435185c1596b9a41783cdc8c9da932477a76540d85d195fc49b907,10,1041,18,1/2不及格
dddafcab79d18e634979a15264970fc30b15fb43ab95bb2c9fe353c766e3dfdc,"3 ",1041,"3 ",1/3不及格
3ec6aa65bb227e04e88ec24cddc5956463accd3debafe40b44c90f648a2fceda,"3 ",1041,"3 ",1/3不及格
a2513b9eb8f3ddf350d8f703a0d885fc41395647ca3ca29df79318896712d199,"2 ",1041,"2 ",1/3不及格
8584432d4d528a85f40a451879f551eb6b4c263f4cd866c645e936d6d525aa69,"3 ",1041,"3 ",1/3不及格
e7080b2acc2173021f1f168f7ab0408cde8844765569b235232c80da6313b15a,10,1041,16,1/2不及格但是為特殊身分
14120bc65648129190bae6bcd1074f4ad81b1364639d3d6c8c83dca6b0a2987d,"2 ",1041,"2 ",1/3不及格
71f6270b63f6c9edb1860045dfe9df7169b996b61cee850a2b44c62e56730f9a,"2 ",1041,"2 ",1/3不及格
8fc2f125d0adfb281651506b9c0b5e54c6e4039bfb58303bb7dc2fc1b220b191,"2 ",1041,"2 ",1/3不及格
8be9ed9a5a5357fa50660f31247b897e738505d4f73b62f9cd25d4dcc14f7c7b,"3 ",1041,"3 ",1/3不及格
512d9ffc06c50d9dcc9c6afe3d2c5eb0294e3ee37ef13ab1687003b7dc9a7e8f,"3 ",1042,"3 ",1/3不及格
b67471f65d434772adc985d9a1326b7cc200f17e8b50b499116869a0f120bc86,"3 ",1042,"3 ",1/3不及格
b5ec022050eb6859cea6e3a0ce314d239c22f1796cca890514ef8819a2a518d6,"7 ",1042,10,1/2不及格
7b0931077ed72fda7247f7a83c7fe346dffa9666c3d1eb1b55b7202a1a77fbc0,"4 ",1042,"6 ",1/3不及格
48d6023f17fcc0a6bc4260eacb85f5ce0070e9c81d851b4de46ca1aa25c9ed97,"9 ",1042,"9 ",1/3不及格
b202557a1eb9d982f625acd5a14d5d7dec674cfb66f9da3c0dbae07ff9a1685e,"2 ",1042,"2 ",1/3不及格
b56445e13f6351135c51f1f6d815d0e055869d24cea13439a713fe22dd00b3c6,"1 ",1042,"1 ",1/3不及格
2586a152285e906fa556729e5ee494cbd6bc0bfc4acf7c4217f0b299f6f8a272,"1 ",1042,"1 ",1/3不及格
66d13f90dcbb366bcfc4dab5a3d3c8409d2e0c61d758f50fd808088acadb9092,"2 ",1042,"2 ",1/3不及格
1c4f34db77fb1ca28c2377217bd5aa18d592b07b3687620ea9a65efa6c40ad72,"7 ",1042,13,1/2不及格
1de39a27328cc2f6ab5d58236bd146594c41da7c08c15c9f35a529f9da45e5ce,"3 ",1042,"3 ",1/3不及格
48b971f001a4a8e3d5b5f384453381dcdf9427d3a5490887816da5887888c896,"4 ",1042,"4 ",1/3不及格
d6303f751f0e8b90ee3921eb3fc0f8d2ae7c90556fb03428e176723cc3b16e9e,"6 ",1042,"9 ",1/3不及格
6993737f436fff761c4daedad13b57ec647b82031254d6ebe233c8439d9edf80,"2 ",1042,"2 ",1/3不及格
fa3eed31fcaa29b27602fbc9315693abe4a6fc43b1e42332a6a4082faba383f8,"3 ",1042,"3 ",1/3不及格
e2c3a2e04ae74461be84f98184da9ca436814526055f4cb5c6c8c7d7b3f7da71,"3 ",1042,"3 ",1/3不及格
0c16caf6bf0efeaf244f8cb5192fb70dfe0746560b31ea75549f3881a152a358,"3 ",1042,"3 ",1/3不及格
f869a9e7af4fa5717b40f4dc31c7119e93ee0b0fb224407ad025cb3a3b9c02cb,"2 ",1042,"2 ",1/3不及格
60f8b817b1c14d0ea8622d977e62542fafd991a2ea3bcf2bf49b52654f8674b6,"3 ",1042,"3 ",1/3不及格
3c3e41eb3cbb1a8c4ac78adceac366e85e42753db7bab1d7d3f0f7c24d3b92a7,"3 ",1042,"4 ",1/3不及格
d7c26910182bcdae532498c823c083a5d453c974fe8a6f2634c6e2b84c27789f,"2 ",1042,"2 ",1/3不及格
9c378596d7240228180fc9fda9cc4f23fc427adb5faa38ebdc17bfece5bbf363,"3 ",1042,"3 ",1/3不及格
25980ac6c491e59da2965b55d49d4311a3ecdb6a119a71543842873223cb3c45,"3 ",1042,"3 ",1/3不及格
54cae838b913962a47a0d3b45620b07f3d896cef1bf2797ae7da8bda1b4cdd97,"3 ",1042,"3 ",1/3不及格
17e75d40034773a6427f3306e7784ca0d3dc6f249178f4e2b4f73f634d48c424,20,1042,23,1/2不及格
521d9f021942254936855b9cfe8dd3946f74e824526c42139bd48a71cc8aea3e,"6 ",1042,10,1/2不及格
a138a3d3ecbe15160ea9a117aa50174a9ac1efd86ffa64166830f110def64ecf,15,1042,23,1/2不及格但是為特殊身分
7aed7d18929fee935f614cd93f24d195fe1e233d1b7cfd251ed5fe6860304f5d,11,1042,15,1/2不及格
c89a5de8d819ab29b565dc9f1e3cdccd6c9ca481c42d69b936ad065647bebe78,"6 ",1042,"9 ",1/3不及格
c2a23ce17ab4a78c64f08260de56fbebb332d22f74933418c42dd3c4adc1e68b,"6 ",1042,12,1/2不及格
2993b46ba2d14a304d9d717adb42ff305261804fe4371b701d6a7127c8d66b3c,"6 ",1042,11,1/2不及格
a480c2063826e56176fca5181de1b0399b351297a9d78dc970b4b0cc140b4ab4,20,1042,20,1/2不及格
4a5e9a243c442d7c673314ac09257d539c4d62c52e7a60fc70d82238c0a3bd02,15,1042,26,1/2不及格但是為特殊身分
eb2732936184277f339dc20ed6477ef467c3ebe65eb47777af99eae8a8074380,18,1042,32,1/2不及格
a0ab8b555f310479286ff1b9813873f053509adb59f7c9d0fc60b6f37cd0301a,"6 ",1042,"9 ",1/3不及格
ee05709cfb83d2c253097ad20ccfca4902d0acccbd84f5d1ee02ed0cdef8274a,"6 ",1042,10,1/2不及格
62fdc572387c7e2c02339516eba2bc408e390f67921eee6b016faa722303d7e3,"9 ",1042,15,1/2不及格
996743cd97772e52e13f745346f5f1a61a846a9678bec7e49433ff40841938d1,12,1042,15,1/2不及格
508675dbcb77b89fccdef780c04a484382fc98fddcf4c25bdae61e04d665c051,12,1042,21,1/2不及格但是為特殊身分
4b2fdc96272f9487f9ab3a67faf8d0ac831be2d189f8c89f9ac27f6039333aed,11,1042,11,1/2不及格
f9df517cadbd199450d4d6ee3860f6aece4cd5d50cdb98896f89977f81ddf6aa,12,1042,20,1/2不及格
1b4f4a59b9f4622f2e689fda6b5a5cec7a7c2ded561d616e91f78c369590a959,10,1042,17,1/2不及格
e87c5c3ea590c4a6617098baa08e1c19e8d26a016d83db7c21857b6c34b8c6d8,"9 ",1042,17,1/2不及格
c2510c668cfc618a07329afb6856ad9ea4e8bae03802f1e694ef176b07241747,15,1042,23,1/2不及格
f7bde3936e8af9861d8f43bcf806780b618e8740dd0ef10fa8247d105f64c7bb,16,1042,18,1/2不及格
